 December 2022,5,Great!,"It is simply gorgeous. The room was mognificent and the restaurant was very good. The location is great. The property is in the middle of medina so you have to consider that you can't reach it on foot. It takes less than 10 minute on foot from the taxy station. If you warn them, they will send you a person that take you to the property. I can't wait to go back there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,hotelName,city
 July 2012,5,Great!!,"What a lovely place this is! It's a former palace with excellent rooms. All rooms are different. We had two rooms and they were both so different. One was big with a low ceiling, the other was a two storey one. The little patio's inside this old palace are also so nice. So is the small swimming pool, the rooftop terrace and the fresh breakfast they serve in the morning. The staff is really helpfull. We were there with 4 girls, and every night they told us to call from the restaurant when we want to come back so someone from the hotel would walk us back. Cause the little streets of the Medina get really dark at night, and what's more annoying is the fact that all men or little boys want to walk with you to the hotel. You really have to say 'no' a few times, cause they still walk…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2013,5,Beautiful Riad in the winding Fes Medina,"We booked this riad in Fes because of the fantastic reviews (and pictures) on TA. The staff was very accomadating and the riad is gorgeous! Our group really appreciated the tour upon our arrival. The views from the rooftop are pretty incredible. They were very knowledgeable and had the best recommendations for restaurants, etc. Definitely a great value for the incredible accomadations.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 May 2013,5,Stunning riad in Fes medina,"Dar Bensouda is a real find: beautifully restored, stunning architectural detail, delicious food and really helpful, kind and professional staff. We spent many happy afternoons beside the little riad pool, and every time we wanted to venture into the maze of Fes medina there was someone on hand to guide us. The rooftop is one of the best views we saw of the medina. We popped our heads into some other riads while we were in Fes and every time concluded that dar Bensouda beat them hands down. We would definitely recommend this enchanting riad.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 February 2013,5,excellent place and amazing staff,"the riad is well located, well restored and the rooms are really beautiful. Very good restaurant, and the roof on the terrace offers a suggestive view all over the medina. But, as always, the human factor is the best quality of the Riad Darbensouda. The staff (all youngs) is really amazing, professional, helpful in everything the guests need. One of the best place in Morocco!",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2013,5,Excellent and Said is Amazing!,"The riad is in a good location, especially if you can navigate the medina. The rooms give you an authentic feel and the rooftop terrace is wonderful. Said is so helpful in everything that we asked. He was so patient and understanding. He even offered to have someone take us to where we wanted to visit and then pick us up to bring us back to the riad. The breakfast was delicious with local products. Very clean and welcoming.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2013,5,Stunning Dar with excellent staff . Stay feels truely Moroccan,"What an incredible place! I am sat inside Dar bensouda writing this, leaving early in the morning tomorrow. I am lucky to have travelled well but have not yet used trip advisor to actually write a review but felt that Dar bensouda and the staff deserved due praise and as much as I live hidden gems people need to know about this place! Said the manager and his staff are more than happy to help with anything. We were immediately greeted with mint tea and macaroons on arrival and shown around the beautiful Dar which was built in the 12th century. It has been restored with a lot of care and is immaculately clean. The roof terrace is magnificent with panoramic views of the medina rooftops. We asked to eat our breakfast there each morning which is a must do! Although the boys earned…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2013,4,Tranquility amid Chaos,"A charming authentic Fes Riad lovingly restored. My wife and I stayed twice, in total for 5 nights. Pluses + Beautiful spacious rooms. Nice subdued but charming decor. Truly attentive staff well managed by Siad. Located within the Medina a stones throw from the souk. Siad suggested great dinner locations made the bookings and arranged guides to escort there and back --what more could one ask for! For the cynics among you no there was cross ownership or indeed family ties to the restaurants, just good food well presented in nice surroundings. Riad has a relaxing roof terrace/sun area. Close to all the action but a haven of tranquility within its own walls. Having spent three weeks in Morocco we felt the hotel/Riad price for the offering was great value. Negatives - The only one…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2013,5,most beautiful and historical place to stay,"I stayed 2 nights at Dar Bensouda. It was a wonderful experience to stay in the historical building. Room was super spacious and comfortable, stuffs are all very kind and friendly. Their meal was so delicious so that we had 2 nights dinner at riad. It is very handy place to visit historical places in medina, you can walk anywhere and it is quite safe. View from the terrace is unforgettable. I will definitely go back and stay there.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 March 2012,5,Great historical oasis,"I stayed at Dar Bensouda with a friend a couple of years ago and we had a wonderful experience. The staff is very friendly and accommodating, the food is delicious, and they can connect you with many different services or experiences while there! On arriving in Fes, we found that we had not made our travel arrangements as soundly as we had thought... we didn't realize that Bensouda was so accommodating, and that they could send someone to pick us up at the airport and escort us to the hotel! So.. we had a very stressful time of navigating our way from the airport to the city and then through the Medina. It also didn't help that we had gotten the wrong telephone number for Bensouda from a travel site!! Thankfully though, everyone we asked for help was very nice and helpful! …",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 November 2012,5,True Moroccan Experience,"This is the type of property that you come to Morocco to experience. I’m a bit nervous writing this review, as I don’t want to be booked in perpetuity thereby preventing me from staying again. However, they do deserve the praise. Premier personalized service, head and shoulders above other places (though the standard in Morocco is quite high). We received a lot of information on where to go, how to get there, and so forth. As this property is right in the heart of the Fes medina, you definitely need all the help you can get to avoid getting lost. Now, let’s get to the building itself. Apparently it used to belong to a very important person, since it is spectacular. There is a calm courtyard on one side, and a small but pleasant pool on the other. The roof is open and has…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 January 2013,5,"Stunning Architecture,Food and Service","I arrived in the evening very ill - a travellers nightmare. Said - the manager organised medication immediately, dinner and breakfast in our beautiful room then as I recovered wonderful dinner every night by the fire. This stunning riad has been sensitively restored retaining the original ambiance but adding designer touches to make it a favourite in my photographs. Said organised our driver for day trips then three days through the mountains including our accommodation on our way to Marrakech.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 April 2012,5,"Unique, large & helpful","We stayed here for a few nights after staying with a Moroccan family. This was heaven. 'Said' the manager and his staff are just fantastic. They are a superb group of people who work very hard to get what they need for us. Fabulous rooftop views of the city, great public spaces in the Riad and another room with super high ceilings. The Riad is an ancient building with wonderful modern bathrooms - just try to not get the room that we had which was right by the main entrance. Everyone walks back and forth. Do try to not hit your head when walking up some of the stairs! Remember to look up not down at the steps! (good advice for anywhere in the world really!) Good breakfast. Overall we enjoyed this Riad, it was very picturesque and comfortable for my wife and I.",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 December 2012,5,The Best Riad in Fez,"My wife and I were in Morocco for about 10 days, about 6 days in Marrakech and 4 days in FEZ . And we loved Fez, Dar Bensouda was the best place we stayed in entire Morocco. And When I think of Dar Bensouda, I think of one person, SAID, SAID, SAID!!!!. Said Mouhtadi is the best riad manager in entire FEZ!!!! Dar Bensouda, is not the best riad in Fez, just because of how beautiful, clean, spacious rooms, great food or how good the view is from the rooftop, this is all there, but the people who runs the place is what makes this place very special to me. The manager, Said Mouhtadi is one of a kind, he provided us with everything that we needed. Said even invited my wife and I to his home for lunch to meet his wife and his adorable baby boy, I don't know many hotel…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
 December 2012,4,Gorgeous restoration,"We loved the staff here! This gorgeous restoration of the former Iman Bensouda has a beautiful courtyard complete with pool (too cold to use in December) and cozy, warm dining room. The food we had at our dinner here was our first taste of a more refined Moroccan cuisine, which after several guide and driver-directed meals (they go for places that are safe and give them a free meal, but are totally forgettable cuisine) we loved. The rooms are lovely, but it’s the staff that makes this place amazing. My daughter’s and my suitcases were lost (grrr Iberia), and although we’d done some shopping, we were out of clothes by day four with no luggage. For about $10, the riad washed two shopping bags of clothes, and even got a white sweater that I’d spilled red wine on completely clean.…",Hotel_Spa_Riad_Dar_Bensouda-Fes_Fes_Meknes,Hotel_Spa_Riad_Dar_Bensouda,Fes_Fes_Meknes
