 January 2023,5,Home away from home !,We had the most wonderful stay. Everything was perfect. Everyone was so kind and so accommodating. We booked the room on the top (suite with a balcony) and would absolutely recommend it to anyone looking to stay there. The views are amazing at sunset.,hotelName,city
 March 2011,5,Don't look any further - it's perfect!,"We unfortunately only had one night at Riad Chbanate in March, and wished we had stayed longer here and less time in Marrakech. This Riad is perfect in every way - the welcome is warm and genuine, the setting is stunning and the atmosphere very relaxing. The rooms are gorgeous - it's real luxury in the middle of the madness of Morocco.",Riad_Chbanate,Essaouira
 April 2011,5,"Beautiful, tranquil and spotlessly clean","My husband and I stayed at the Riad Chbanate for 4 nights in the Oriental room. I wasn't too impressed with Essaouira on arrival, however the Riad proved to be an oasis. The staff were charming and helpful, especially the guy from Casablanca and the Moroccan guy who works in the evenings. The room was totally spotless with beautiful fresh bed linen changed daily, a bath big enough to fit about 4 people, candles and countless sockets. The riad was really peaceful and I slept very well (usually not a great sleeper in hotels but felt totally relaxed here as there was no noise, it was so comfortable and so clean). The breakfast was good albeit slightly too sweet for my taste. Also, I'd have preferred more fresh fruit rather than lots of sugary cakes and croissants and the coffee…",Riad_Chbanate,Essaouira
 April 2011,5,Charming and lovely place,"We booked a superior room which has been very, very cosy. The owners were friendly - the breakfast one of the best ones we had during our stay in Marroco - especially the homemade joghurt. Attention: Booking was with 'hotels.com' - and the hotel is not correctly marked on the map there'. Park in front of 'Bab Marrakech', enter the medina and then its a two minutes walk on the right side... .",Riad_Chbanate,Essaouira
 March 2011,5,Wonderful,"An oasis in the medina. We stayed for 3 nights and were delighted every moment. Everything was marvellous, the food, the common areas, our room, the bathtub, the conversations, the coffee, the rooftop terrace, Jean and Thais (and Oliver!) - Thank-you! for a wonderful wonderful stay. We could not have asked for more.",Riad_Chbanate,Essaouira
 March 2011,5,The most peaceful and perfect road in Essaourira,Everything was wonderful - the rooms are decorated with amazing style and taste and the service of the friendly staff is delightful. A perfect haven in a great location.,Riad_Chbanate,Essaouira
 March 2011,5,"delightful, even in the rain","Stayed with Jean and Thais for four days and it rained heavily for two of them. They are such lovely hosts. The fires were lit, everyone was made to feel very comfortable, there was mint tea and food whenever you wanted it, and the dinner served by their staff was delicious. Some of us spent most of an afternoon reading in front of the fire in the main area downstairs; a delightful refuge from the rain. The riad is such a lovely, chilled out place .... even when its raining. The room and bathroom were lovely - the photos on the website don't really do it justice, as we said to Thais. This riad thoroughly deserves its place at the top of the rankings in Eassaouira. Ate at Sirocco, which was a very pleasant experience, food was lovely, good wine list etc, and live music.…",Riad_Chbanate,Essaouira
 March 2011,5,5 star luxury....then some!,"We stayed for 3 nights with Thais and Jean, the Catalan-French owners and were completely bowled over by the experience....we really did not want to leave. From our spacious room with lots of small luxurious touches as well as wi-fi and satellite tv (Sky News, BBC World and CNN among many others) to the lovely downstairs dining room and the sunny roof terrace, everything was picture perfect. Entering from the hustle and bustle of the medina we found an oasis of calm and were always greeted with tea and pastries. The two young owners really made the difference though with their charm and assistance, and the staff too were faultless. On the last evening we ate diner in and it was one of the best meals we have ever eaten! Go, you will not be disappointed!",Riad_Chbanate,Essaouira
 January 2011,5,Best experience of our trip!,"Upon arrival we were greeted warmly by Jean and his wife and baby. We were offered a seat, a drink and some delicious pastries while Jean explained the map and gave us our bearings. He gave us lots of good advice and we had a great chat. We were so impressed with his friendly, honest and good humoured approach. The building itself is stunning and all hand built and decorated by Jean. Our room (the Mauresk) was simply astounding - absolutely HUGE and SPOTLESS! Beautifully decorated, with a super comfortable bed, TV, big duvet, towel robes, and fresh flower petals strewn everywhere. Also i noticed there were wall sockets everywhere - very unusual and so convenient for phone / camera / laptop charging etc. Some steps down lead to a beautiful vanity area and bathroom. The bath is…",Riad_Chbanate,Essaouira
 October 2010,5,Extraordinarily relaxing,"Very helpful and friendly manager, as well as the staff, excellent service, they really go the extra mile. Nice ambient, chill-out music, good taste and quality",Riad_Chbanate,Essaouira
 January 2011,5,Probably the best hotel I've ever stayed,"We stayed 1 night at Berber room, and it was absolutely amazing. The room was spacious and individually designed, candles and rose petals were around, the bathroom was whole made from marble, but the main thing I was impressed - a fireplace which was carefully lighted by hotel staff, so we had a wonderful time and felt a very special atmosphere looking and listening the open fire, after taking the bath. The hotel staff was friendly and ready to help, with very individual approach to customers, and the breakfast also was amazing with pancakes, fruit salad and fresh juice. If I'm back some time in Essaouira, I would definitely stay again in the Riad!",Riad_Chbanate,Essaouira
