 January 2023,4,Lovely stay,"We stayed three nights and were impressed by how beautiful this hotel is. Views from the terrace are absolutely beautiful. We liked our rooms very much (stayed two nights in a suite then in a regular one as the suite wasn’t available). Breakfast is buffet and really good. We also had lunch and dinner and were pleased with the quality of the food. Staff was very friendly however service was pretty slow (bars, restaurants, room service and in room requests). We had a few miscommunications as well. Overall we had a lovely stay.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,hotelName,city
 June 2013,4,Subtle Elegance,"This hotel is in a walled area fairly close to the downtown square in Fez but not within comfortable walking distance. Rooms are spacious and comfortable. The swimming pool is big enough for laps and the water is cold despite the summer heat in Fez. Accommodating staff, full breakfast with plenty of fresh fruit, eggs, meat and juices.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2013,4,Beautiful retreat!,"My husband and I stayed 3 nts. Chose this place because we wanted an upscale boutique hotel by the medina but accessible by car. We booked the Favorite Suite but got upgraded to a Grand Vizier Suite, room #15. Room was gorgeous with a separate bedroom and powder room, and 2 huge balconies that included a great view of the medina! Only downside is the room is right below the restaurant terrace so we can hear chairs being moved around every now and then. Did reservation via email and Maryem, our contact, made everything easy for us. She was also there to greet us when we arrived, and to bid us farewell when we checked out. Breakfasts were excellent with a lot of choices, including eggs cooked to order. Tried the Moroccan restaurant onsite the 1st nt: food was great, service…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 June 2013,5,"a piece of art, a chef-d'oeuvre!","This hotel is a gem! Service is excellent, very high standards, when you arrive you are welcomed by the Manager himself, invited for Moroccan tea and sweets, taken for a tour of the property including its history, then accompanied to your room. The rooms are very comfortable, modern with everything you could possibly need in a hotel room. They are tastefully decorated, and so are the halls and pretty much everything in the hotel. The restaurants and bar have a breathtaking view on the Medina. Absolutely gorgeous hotel and impeccable service. Another perk of this Riad is that unlike most similar hotels, access is very easy, and cars go all the way to the hotel reception door and there are elevators so you don't have to struggle to get there or to get your luggage to your room.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2013,5,Beautiful and Flawless,"What a stunning hotel. We stayed here 3 nights during an 8-day tour of Morocco and I could not have been happier with this choice. It is very well-located, but I found it nice to be just at the wall of the Medina instead of in the thick of it, so that coming back to the room was very relaxing and quiet. The grounds are really beautiful, with a tiled courtyard and numerous sitting rooms that have been restored to perfection. There is a pool off the main courtyard as well, which is a delightful way to end a day of hard touring. The rooms are exquisite. We stayed in just a regular suite and could not have asked for anything more . It was very spacious, with a good-sized bedroom and adjacent living room. The bed is supremely comfortable with cushy white linens, bathrobes and…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2013,4,Very pleased,"Beautiful hotel outside the medina. We had the ambassadors suite which was way bigger than what we needed! The restaurant was unbelievable.. So much so that we broke our rule and ate there both nights of our trip to Fes! The chicken tagine with pumpkin was AMAZING. Restaurant staff is friendly and went above and beyond for us. The wifi does not work consistently in the rooms. The breakfast was great and they made to order if you want omelettes etc. We had a huge king bed, very comfortable. And the hotel arranged a tour guide for us, Abdel, who stayed with us for over TEN HOURS showing us the city. You have to specify when you book that you want one of the few rooms with a view of the medina.. Otherwise, the only view is from the restaurant or outside terrace.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2013,5,What a fabulous place!!,"We have had the privilege of staying in some very nice hotels. (Amarvilas, Udaivilas, that sort of place in India.) This place is gorgeous and authentic--and minus a view of the Taj, has them beat! (Has Vanity Fair done a photoshoot here yet?) We stayed in the 'Ambassador Suite'--and I am sure the ambassadors have been impressed, too. The hotel is replete with restored fountains, tilework and marble. It overlooks the medina and much of old Fes and the surrounding hills. If someone could have wave a magic wand over my itinerary so I could stay here three days longer--it would have been superb. Our suite was beautifully appointed with views in two directions, sofas and chairs in subtle shades of grey and deep violet-gray velveteen, inlaid tables. The bath, and wardrobe…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 May 2013,4,Almost perfect but no fully there yet,"We staid here with 2 persons for a romantic getaway in a suite for the price of about 500 EUR or three nights. The room was exquisite. Two separate toilets, a bath, a separate shower (a very large one), a separate sitting area. A view on the pool. The whole hotel is beautiful. It truly is a palace. The staff is also very friendly. This also applied to the reception staff who were always available and courteous. After booking, we were proactivily contacted concerning their offering in terms of the spa and guided tours. Breakfast consisted of a variety of Moroccon breads, confitures, fruit, eggs, etc. We had dinner twice there and the food was quite good. Of course, the scene is fantastic (views of Fez). The spa is very nice as well with good massage and Hammam (the latter having…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2013,2,definitely NOT for guests that primarily speak English,"Let me start off by saying that I was very excited for my stay here coming from NYC. I had contacted the manager before my visit telling him it was our honeymoon and he even upgraded us to a suite prior to our arrival and gave his personal cell phone for questions. Once we got there is where the problems started. The woman at the front desk just checked us in and never bothered to even show us around. once in the suite we see two random construction men on our terrace (the terrace has two doors one in our suite and one in the adjacent hallway) The employee with us wasn't appalled by this so I guess this is normal. Not typical of a five star. As for their ""renowned"" restaurant: we wait 10 mins with noone seating us, get our own menu, when the waiter finally comes we tell him…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2013,5,"Style, Aesthetics,Glamour","Originally, we had booked into the Sofitel Palais as we had heard it was thee best and unmatched hotel experience in Fes.. However, when we arrived the lobby seemed a little dark and dingy. My son didn't like it at all as we had arrived from a a very new big bling bling hotel from another city. Even though the doorman was very sweet and showed him around, my son just didn't take to it, so the only other 5 star hotel in a similair price was Palais Faraj. We took a petite taxi there hoping he would settle down and approve. We spontaneously walked into the hotel to be greeted very warmly by Nasser the hotel manager who pacified him and allowed us to choose our room. Each and every corner of the hotel including our suite without a doubt is the epitome of aesthetics. The hotel has…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 April 2013,5,Palais Faraj,"We stayed at Palais Faraj on April 26-27 and loved it. We were in suite #21, which is gorgeous and huge (sitting room, walk-in closet/dressing area, massive bedroom, massive bathroom, good-sized terrace). The room was beautiful, decorated with traditional cedar/plaster/mosaics. We were welcomed with mint tea and cookies, both of which were delicious. We drove from hotel to the souk, but it was a very manageble quick drive (less than 10 minutes). I'm not sure how accessible it is by foot. If you are planning to stay here for several nights and want to have dinner somewhere other than the hotel, I'd suggest researching in advance and making reservations - unlike other cities, it's a bit more difficult in Fes to walk out of the hotel and find something to eat. That said, the…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 March 2013,5,Fez is fabulous at the Palais Faraj Suites & Spa,"As we passed through the arched gateway into the Palais Faraj we were a bit anxious after just checking out of a different five star that was a huge disappointment. Aha! Palais Faraj to the rescue. After entering the reception area and immediately being offered and enjoying a delightful Moroccan tea we were given a tour of the hotel and premises. The facility shows the attention of a superbly managed five star hotel. Everything from the reading library to the terrace cafe, the restaurants to the terrace bar are maintained and staffed professionally. We were and ready to relax. We were on the tail end of a long journey and needed a place that would provide us a nice atmosphere where we could kick back, read, sort through our pictures, enjoy the pool, enjoy the views from…",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
 November 2012,5,Very Special Hotel,"I stayed at the Palais Faraj in Fes with a group of 10 people in November of 2012. The staff were professional at all times and courteous to my group. I needed some help behind the scenes with my group and hotel management was professional. The architectural details were amazing, food fabulous and plentiful, bar quiet and inviting. We stayed three days and loved every minute of our stay. Hotel is central to everything in historic Fes. Luxurious, inviting, welcoming, and perfect.",Palais_Faraj_Suites_Spa-Fes_Fes_Meknes,Palais_Faraj_Suites_Spa,Fes_Fes_Meknes
